vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,previous_action_2,action
1,0,4,10.48516,0,21.48815,-3.89879,0,-3.155378,4,4,4
5,2,1,10.41534,32.13728,53.54479,-2.401974,-1.51209,-3.556787,4,4,4
2,1,5,30.08165,82.40062,9.67976999999999,-3.874193,-3.21087,-3.88161,4,4,4
2,0,2,11.73632,0,60.58044,-1.693892,0,-1.909279,4,4,4
1,6,0,61.59586,10.55683,0,-2.804,-1.692274,0,4,4,1
4,0,3,20.65903,10000,10.23091,-2.008226,10000,-2.556335,1,4,4
2,0,2,29.85421,0,19.04255,-3.26871,0,-2.570635,4,1,4
1,3,0,31.39281,10.76648,0,-2.435383,-1.54256,0,4,4,4
2,2,0,83.96987,30.73506,0,-1.215425,-2.62632,0,4,4,1
2,3,2,19.94319,9.52979999999999,40.38136,-2.407581,-3.970411,-1.961414,1,4,4
2,1,3,72.78755,51.80853,10.29372,-2.014626,-1.631975,-3.2659,4,1,1
1,0,3,73.89715,0,22.01255,-3.329405,0,-1.531286,1,4,1
0,5,0,10000,10.2161,0,10000,-2.843666,0,1,1,1
2,1,2,10.79604,94.9729,21.56473,-1.494522,-2.454649,-3.55917,1,1,4
1,0,1,31.4746,0,21.40537,-1.096153,0,-3.702555,4,1,1
3,2,0,9.68556999999998,63.53052,10000,-3.912424,-1.543583,10000,1,4,4
3,0,3,31.21891,0,9.5384,-1.634905,0,-3.890503,4,1,1
2,2,3,32.17715,21.25131,11.18202,-1.613853,-3.20311,-3.21099,1,4,1
1,0,2,95.3038,0,11.7187,-3.88073,0,-1.341455,1,1,1
1,4,3,96.86343,42.97597,11.18546,-1.035002,-3.321451,-2.235477,1,1,1
4,1,2,21.87041,75.76207,43.76734,-2.728128,-2.255367,-2.24793,1,1,4
0,2,0,10000,31.38321,0,10000,-3.848255,0,4,1,1
4,2,0,30.35609,19.88707,0,-1.257957,-1.991344,0,1,4,4
3,0,3,33.01556,10000,11.24877,-2.90416,10000,-1.686775,4,1,1
3,0,1,9.42169000000001,0,88.95263,-3.91915,0,-2.469372,1,4,4
2,2,4,20.67368,72.224,9.64719,-3.533722,-3.183378,-3.150766,4,1,4
3,1,2,9.60663,40.34401,28.77365,-3.968428,-1.060366,-3.748312,4,4,4
1,3,4,21.60761,31.38994,11.23569,-2.664646,-1.336084,-2.967634,4,4,4
0,6,0,10000,10.56149,0,10000,-3.641489,0,4,4,1
1,1,5,22.02043,43.13251,10.10335,-1.141018,-1.067268,-2.055134,1,4,1
1,0,2,92.30654,0,52.18254,-3.407045,0,-3.275902,1,1,1
2,3,1,43.8368,54.12396,11.16752,-2.021923,-2.385908,-3.105188,1,1,1
1,2,0,96.53448,21.83261,0,-1.21942,-3.846252,0,1,1,1
3,1,3,10.80582,41.24534,31.5706,-3.289688,-1.8845,-3.776754,1,1,4
5,0,2,32.65316,0,21.81284,-1.751465,0,-1.330027,4,1,1
3,4,1,22.13479,10.23703,54.66076,-1.021553,-2.18887,-3.644903,1,4,1
3,0,3,10.7375,0,20.84885,-2.995789,0,-1.724236,1,1,4
3,2,2,10.22533,30.06433,40.85319,-1.244223,-3.336203,-1.818777,4,1,4
2,2,0,62.47079,40.82988,0,-3.455885,-2.300512,0,4,4,1
5,0,1,20.79575,0,41.31989,-2.945066,0,-2.972685,1,4,4
1,1,2,20.98267,10.26623,62.74286,-2.7841,-3.78203,-2.508598,4,1,1
1,2,4,53.30517,9.97044,31.37929,-3.460321,-2.16826,-1.147148,1,4,1
2,2,0,31.34172,11.02055,0,-1.826683,-2.909658,0,1,1,4
3,0,3,9.63443000000001,0,20.12702,-3.062664,0,-2.267921,4,1,4
2,4,1,21.60791,41.3709,31.74057,-1.357113,-3.324093,-1.888124,4,4,4
1,3,3,31.08968,63.17509,9.46955,-2.56365,-3.88936,-2.35428,4,4,4
1,2,2,85.03782,20.09962,10.26304,-3.507624,-1.401533,-3.561481,4,4,1
3,0,2,9.83551,0,32.66339,-1.881952,0,-2.779818,1,4,2
3,2,0,10.65073,42.45406,0,-3.187971,-3.993624,0,2,1,4
0,4,0,10000,10.42043,0,10000,-1.184544,0,4,2,1
3,2,2,22.29911,11.7471,42.52585,-1.66727,-1.515785,-3.771526,1,4,4
1,0,3,21.18378,0,61.96408,-3.54335,0,-2.496153,4,1,4
1,4,0,71.96169,19.99031,10000,-2.452524,-2.97022,10000,4,4,1
3,3,0,73.27603,9.95699999999999,0,-3.733498,-3.204346,0,1,4,1
3,2,3,11.0004,20.9368,53.10064,-2.31682,-2.440605,-2.390059,1,1,4
2,1,0,22.05054,53.14468,10000,-2.092165,-3.950079,10000,4,1,2
1,4,0,94.53107,21.8541,0,-2.404621,-3.053389,0,2,4,1
4,2,0,20.8381,39.99352,10000,-1.1496,-1.649782,10000,1,2,2
2,0,0,19.79731,0,10000,-2.734156,0,10000,2,1,2
3,2,0,42.05037,9.58243999999999,0,-2.302675,-2.614817,0,2,2,1
2,1,2,20.85884,91.52966,31.75549,-1.105135,-2.448473,-2.090912,1,2,4
1,6,2,73.92682,10.89164,32.7353,-1.8862,-2.690603,-1.347158,4,1,1
2,0,2,20.14742,0,74.56577,-3.388702,0,-3.815475,1,4,1
3,3,1,22.28264,52.65023,74.17414,-1.258825,-1.298134,-2.619902,1,1,4
2,1,0,41.00065,74.55392,0,-2.86311,-1.730108,0,4,1,1
3,0,0,10.4882,0,10000,-1.216066,0,10000,1,4,2
3,0,4,10.65464,0,31.97035,-3.580439,0,-1.106764,2,1,4
2,0,3,30.03252,0,51.94396,-1.803043,0,-3.767357,4,2,1
0,1,2,10000,32.98945,42.28205,10000,-2.476873,-3.931435,1,4,1
3,3,2,21.28198,31.85605,10.78976,-3.60331,-2.787525,-1.53198,1,1,4
2,1,1,43.20349,20.50385,64.29623,-2.196348,-3.159433,-2.906815,4,1,4
1,3,1,82.06254,9.77237,51.38742,-3.038664,-1.687796,-1.51787,4,4,1
3,2,0,21.47902,10.65947,0,-2.422562,-3.109953,0,1,4,4
3,1,2,21.75738,44.35193,33.46731,-2.360985,-2.693659,-1.355528,4,1,4
1,2,2,95.40721,9.90628999999998,62.55643,-1.818121,-2.508677,-3.27271,4,4,1
1,2,4,63.27377,52.5106,21.46681,-1.582714,-2.033192,-3.281794,1,4,1
3,3,0,9.74873,20.87201,10000,-2.8702,-2.67392,10000,1,1,2
5,1,0,22.14208,10.64373,0,-1.654085,-1.768475,0,2,1,1
4,0,2,42.15669,10000,9.58539999999999,-2.155111,10000,-3.468744,1,2,1
2,0,2,11.68631,0,41.27179,-1.769747,0,-3.55713,1,1,4
2,0,2,31.04701,0,9.39194999999998,-1.67706,0,-3.696915,4,1,1
2,0,0,55.48224,10000,0,-1.081701,10000,0,1,4,1
2,0,3,31.26455,10000,10.2252,-3.505728,10000,-3.145367,1,1,4
1,4,2,30.70124,20.55005,63.05043,-1.74372,-1.901638,-3.132261,4,1,4
3,0,1,20.11824,0,9.79953,-3.865723,0,-3.20796,4,4,4
4,1,4,10.47782,32.13379,21.0073,-1.583029,-1.048948,-2.268179,4,4,4
3,4,0,9.96482,31.63831,0,-3.334984,-1.655787,0,4,4,4
2,0,4,62.62639,0,30.84199,-2.689697,0,-1.019234,4,4,1
2,0,3,19.8331,0,9.34726000000001,-3.383234,0,-3.212337,1,4,4
2,3,1,39.99098,9.29348999999999,92.34723,-2.45888,-3.110384,-2.800323,4,1,1
2,0,3,42.93763,10000,9.82805999999999,-3.048101,10000,-1.62667,1,4,1
2,2,1,21.58418,62.6739,42.83312,-1.30674,-2.988089,-3.718096,1,1,4
3,1,3,29.76593,50.76786,19.64005,-2.28553,-1.301094,-1.736572,4,1,4
4,2,2,10.89462,41.41128,21.4225,-2.18074,-3.58167,-1.88659,4,4,4
2,0,1,20.83623,0,40.0764,-3.87237,0,-2.919926,4,4,4
2,3,1,23.00492,33.86995,95.19728,-1.031729,-1.717613,-3.961178,4,4,1
1,0,3,33.51126,0,21.88525,-2.110088,0,-1.819777,1,4,1
2,4,1,10.90125,21.37787,84.43315,-1.4054,-2.203003,-3.192562,1,1,4
2,1,4,10.91914,40.5574,21.55995,-1.227488,-3.495514,-1.73306,4,1,0
2,0,1,30.5718,0,82.24641,-1.580767,0,-2.701706,0,4,1
1,0,0,31.57246,0,10000,-3.037386,0,10000,1,0,2
3,2,0,9.97027,62.09963,0,-1.129267,-2.407066,0,2,1,4
4,2,1,9.40823,29.94423,19.67875,-3.917715,-3.05154,-1.822565,4,2,4
5,1,0,11.43812,23.0193,10000,-2.15782,-1.090998,10000,4,4,2
2,1,3,10.07362,41.8338,31.05209,-1.869701,-3.65203,-2.978258,2,4,4
1,3,3,84.17178,32.5682,11.33021,-1.379555,-1.829372,-3.009014,4,2,1
1,0,0,43.01697,10000,0,-2.151848,10000,0,1,4,0
2,2,2,31.98278,74.62915,9.52189000000001,-2.402565,-1.887678,-3.684708,0,1,4
2,0,3,42.24185,0,10.57584,-2.312899,0,-1.624039,4,0,1
1,0,1,64.11367,0,32.33678,-2.32572,0,-2.825901,1,4,1
0,3,3,10000,9.7251,30.65004,10000,-1.683296,-2.044119,1,1,1
2,5,1,49.79512,19.05649,29.31719,-1.020428,-2.99091,-3.042131,1,1,1
3,0,2,33.62161,0,22.18797,-2.508991,0,-2.470707,1,1,1
2,0,3,31.99762,0,43.11955,-3.229042,0,-2.370125,1,1,4
2,5,2,23.16103,11.71681,33.1948,-2.195898,-1.572851,-3.855219,4,1,1
1,2,0,30.91109,41.49902,0,-1.138603,-3.42491,0,1,4,4
1,0,2,33.61945,0,22.74006,-3.89398,0,-1.931969,4,1,4
4,0,2,19.84739,0,39.32196,-3.2568,0,-1.481037,4,4,4
2,0,2,52.15935,0,9.50664,-1.45276,0,-3.030336,4,4,1
0,2,0,10000,50.59203,0,10000,-2.169142,0,1,4,1
3,1,3,41.29756,83.89073,11.68802,-3.443346,-1.070553,-1.396679,1,1,4
2,0,4,42.42532,0,11.11229,-2.714603,0,-3.076668,4,1,1
2,4,3,21.44946,32.01073,11.30003,-2.530392,-2.608248,-1.1435,1,4,4
3,2,0,10.08933,20.59104,0,-2.194124,-2.81091,0,4,1,0
3,4,2,11.58794,21.89154,52.51489,-1.503447,-3.174206,-3.870296,0,4,4
0,3,3,10000,29.06032,10.05844,10000,-2.566517,-3.533854,4,0,1
2,2,0,33.20835,11.21418,0,-3.083456,-1.893276,0,1,4,1
2,0,2,19.51118,0,9.83762000000002,-3.433731,0,-1.163342,1,1,4
2,0,3,75.07488,0,43.23369,-1.08708,0,-3.182257,4,1,1
3,1,0,21.97506,73.24201,0,-3.010345,-1.203417,0,1,4,1
1,3,3,70.3946,20.90036,9.23027999999999,-2.145233,-1.110622,-3.316618,1,1,1
3,0,2,31.41377,0,40.83414,-1.06416,0,-3.214952,1,1,1
2,1,4,31.84111,21.41853,43.47888,-2.74963,-2.364487,-2.058136,1,1,1
1,3,4,41.36717,9.82532000000001,20.15718,-2.056873,-3.251501,-1.152163,1,1,1
3,1,1,31.09889,20.05395,63.60734,-3.874212,-3.92624,-1.24763,1,1,4
1,0,3,73.7294,0,9.31916000000001,-2.530066,0,-3.314669,4,1,1
3,0,2,11.48802,10000,51.6334,-1.723936,10000,-3.473396,1,4,4
2,1,3,11.15394,75.88607,44.37788,-1.11486,-2.003368,-2.560556,4,1,4
3,3,2,30.43933,20.44444,9.50927999999999,-2.61847,-2.004015,-3.48208,4,4,1
2,0,1,10.54477,0,43.78389,-2.15042,0,-1.127325,1,4,4
3,2,0,20.27413,52.39501,0,-2.768578,-3.770836,0,4,1,4
1,2,1,39.96491,60.19635,20.63208,-3.89662,-2.845778,-2.314056,4,4,4
4,0,2,20.45253,0,65.48311,-3.109911,0,-1.874699,4,4,4
4,0,1,21.89693,0,74.63747,-2.639818,0,-2.739702,4,4,4
2,5,0,74.35866,11.70374,0,-2.729933,-1.165909,0,4,4,1
3,3,0,30.9741,63.04405,0,-2.753765,-2.482775,0,1,4,1
1,3,0,41.54059,10.97884,0,-2.825714,-3.851437,0,1,1,1
1,1,4,72.0215,81.19508,11.53594,-3.352877,-3.78885,-1.127312,1,1,1
4,0,2,29.91148,0,52.07037,-3.274462,0,-1.489424,1,1,1
2,1,1,41.49071,53.00119,72.50792,-2.67163,-1.991705,-3.118254,1,1,1
2,3,0,61.07172,9.65907999999999,0,-1.223948,-2.242792,0,1,1,1
3,3,0,31.99717,42.31994,0,-1.3404,-2.172567,0,1,1,1
3,0,2,10.4423,0,53.73269,-2.407078,0,-2.107496,1,1,2
1,4,3,9.77089999999998,20.57353,31.42309,-2.465971,-1.604574,-3.83606,2,1,4
1,0,5,52.12714,0,10.53794,-3.037868,0,-2.605675,4,2,1
2,3,3,21.0637,30.53915,10.1508,-1.875942,-2.645443,-1.89123,1,4,4
0,3,0,10000,10.14544,0,10000,-2.23091,0,4,1,1
0,0,3,10000,0,9.80365999999998,10000,0,-1.309048,1,4,1
3,1,0,9.97731999999999,39.38513,0,-2.604593,-3.02705,0,1,1,0
2,0,2,31.00842,10000,9.94309999999999,-3.892925,10000,-3.04303,0,1,4
1,1,3,86.33495,96.97695,33.18524,-1.46501,-3.599733,-2.477987,4,0,1
1,2,3,41.58701,20.77724,11.02449,-3.827248,-1.914946,-3.131044,1,4,1
3,2,2,21.15809,42.77321,11.12184,-2.761929,-2.802238,-3.637423,1,1,4
1,5,2,56.65935,11.08597,34.15972,-2.329115,-1.445536,-1.863148,4,1,1
4,0,0,10.95686,0,10000,-1.752195,0,10000,1,4,2
1,2,0,93.78298,20.89356,0,-1.714819,-1.983799,0,2,1,1
3,4,2,20.0937,30.54554,9.91369,-2.352253,-2.12958,-1.665977,1,2,4
4,0,3,42.10835,10000,32.08599,-2.731342,10000,-1.723064,4,1,1
0,2,6,10000,73.45544,11.10166,10000,-1.267338,-1.691015,1,4,1
2,0,3,10.85449,0,31.98385,-1.282772,0,-2.49003,1,1,4
1,1,3,82.63136,92.57466,10.45798,-1.183298,-3.57281,-1.251442,4,1,1
2,0,0,20.69079,10000,0,-1.337442,10000,0,1,4,0
3,0,2,10.07687,0,75.64824,-2.581886,0,-2.52297,0,1,4
2,0,3,20.22966,0,10.08138,-2.030901,0,-2.31403,4,0,1
3,2,0,31.35665,10.23267,10000,-1.03759,-3.745798,10000,1,4,1
2,4,2,64.24567,11.38859,32.81199,-1.103905,-2.60773,-1.114916,1,1,1
4,1,1,11.20723,33.06508,43.3341,-1.95841,-2.86999,-2.75362,1,1,4
3,2,0,9.66654,39.15948,10000,-2.1941,-2.97211,10000,4,1,2
3,1,3,31.59897,9.71326999999999,21.18222,-3.55537,-1.828573,-1.593342,2,4,4
1,2,0,31.02182,21.61533,0,-2.780231,-1.078985,0,4,2,1
0,3,2,10000,20.69934,60.93391,10000,-1.67322,-3.16412,1,4,1
3,3,0,21.00116,11.00383,0,-1.449953,-3.654064,0,1,1,4
2,0,3,52.43916,0,9.74428999999998,-3.627068,0,-3.32201,4,1,1
3,0,2,11.46338,0,76.22196,-1.929457,0,-2.812958,1,4,4
3,4,2,22.54946,11.63129,41.64409,-1.902332,-2.108871,-2.777285,4,1,2
0,0,5,10000,0,10.35633,10000,0,-2.461987,2,4,1
3,2,3,20.69025,10.42398,52.54315,-2.846388,-1.78533,-1.156458,1,2,4
2,2,0,71.25688,9.94815999999997,0,-3.573687,-2.335882,0,4,1,1
2,2,0,75.49915,10.46706,0,-1.111464,-3.553953,0,1,4,1
2,0,1,73.87085,0,95.35922,-1.219093,0,-1.050005,1,1,1
2,1,0,51.32326,62.21864,0,-3.89507,-2.924986,0,1,1,1
2,0,4,41.99641,0,10.63179,-3.647816,0,-1.259516,1,1,1
3,0,0,41.73208,0,10000,-3.875,0,10000,1,1,1
3,2,1,10.88533,75.75094,85.15021,-1.123817,-1.391981,-2.983822,1,1,4
0,3,0,10000,10.5784,0,10000,-2.845974,0,4,1,1
3,0,3,10.32771,0,20.92508,-1.411205,0,-3.915924,1,4,4
2,1,0,21.81575,10.745,0,-2.8287,-3.998161,0,4,1,4
2,3,3,49.11129,19.64934,10.51033,-3.566092,-3.851782,-3.117376,4,4,4
3,0,4,31.39197,0,10.10321,-3.554512,0,-3.211494,4,4,1
2,0,4,73.63385,0,10.88086,-1.027723,0,-2.906837,1,4,1
2,0,0,31.99538,0,10000,-2.231775,0,10000,1,1,1
0,0,1,10000,0,95.529,10000,0,-1.55855,1,1,1
3,0,0,10.57036,10000,0,-3.97289,10000,0,1,1,0
2,3,2,29.04649,9.46349999999998,60.27264,-2.126257,-3.077353,-2.462862,0,1,2
3,3,1,9.54568,21.27034,95.56988,-2.539518,-1.23425,-3.856642,2,0,4
3,0,1,32.40161,0,51.97232,-2.31927,0,-3.994246,4,2,2
3,4,2,31.84191,11.15865,21.0586,-2.90749,-1.123816,-1.380432,2,4,1
3,2,0,10.02763,31.22254,0,-3.635904,-3.31496,0,1,2,4
2,0,2,40.26787,0,30.15207,-2.596258,0,-3.65179,4,1,4
0,0,7,10000,0,20.2551,10000,0,-3.620464,4,4,1
2,0,3,11.03164,0,22.28877,-1.863848,0,-3.199974,1,4,4
0,0,5,10000,0,10.58443,10000,0,-3.20522,4,1,3
1,0,3,89.20893,0,9.94955999999999,-1.476093,0,-2.882345,3,4,1
2,3,3,84.4371,10.97137,41.94049,-2.331131,-3.12775,-1.618212,1,3,1
4,1,2,22.43544,43.52351,11.60682,-1.87413,-1.675972,-1.46045,1,1,4
2,2,3,11.19751,30.70537,20.76971,-2.99495,-1.510805,-2.72901,4,1,4
1,3,0,39.04413,50.55184,10000,-3.164822,-1.867365,10000,4,4,1
2,2,1,9.75194999999999,63.38574,42.95913,-3.230148,-3.039171,-1.644472,1,4,4
1,5,2,32.05519,10.93307,54.31614,-2.43595,-3.892721,-1.229445,4,1,1
2,2,0,63.81935,43.02756,0,-3.447147,-1.288015,0,1,4,1
1,1,0,19.85844,94.55536,0,-3.38069,-2.480867,0,1,1,0
1,3,0,21.45105,43.55611,0,-1.852345,-1.978973,0,0,1,4
1,0,3,62.41269,0,40.46663,-3.768454,0,-2.614948,4,0,1
4,2,1,10.64436,21.78483,73.71911,-1.733627,-1.345457,-2.864243,1,4,2
4,0,0,53.61611,10000,0,-1.761389,10000,0,2,1,1
1,1,3,72.84341,52.04641,10.42694,-2.139044,-3.675055,-1.632132,1,2,1
1,2,4,92.90547,10.06634,41.99291,-3.266998,-3.428783,-3.244528,1,1,1
2,4,0,74.30075,21.38349,0,-1.514593,-3.583952,0,1,1,1
5,2,2,19.25759,40.05672,9.91383999999999,-3.263733,-1.298773,-2.118145,1,1,4
2,3,0,11.19894,34.00344,0,-2.58956,-1.258848,0,4,1,4
0,2,0,10000,64.16903,0,10000,-1.625202,0,4,4,1
1,0,5,30.80752,0,10.12986,-2.17577,0,-3.442204,1,4,1
3,2,2,73.58464,11.09686,41.43341,-3.238344,-2.220646,-3.562765,1,1,1
3,2,1,20.85474,11.19839,86.19292,-2.57869,-3.354015,-1.871279,1,1,1
3,4,0,22.39831,11.0027,10000,-2.293724,-3.321594,10000,1,1,4
2,0,0,54.94226,0,10000,-2.528107,0,10000,4,1,1
7,0,1,9.93071000000001,10000,30.43252,-3.687748,10000,-2.17692,1,4,4
2,1,2,33.37553,53.35278,43.40387,-1.795952,-2.275932,-1.913708,4,1,4
3,2,0,49.61974,19.95426,0,-1.943745,-3.175802,0,4,4,1
2,2,2,50.36437,9.52315000000002,20.28742,-3.464186,-3.701061,-1.54141,1,4,1
1,2,0,10.25138,73.03607,0,-1.757717,-1.42598,0,1,1,4
2,1,4,19.91055,10.26166,52.61289,-1.799583,-3.148548,-1.8947,4,1,1
3,1,0,51.66776,74.0188,0,-1.347065,-3.175177,0,1,4,1
2,2,0,31.068,41.24566,0,-1.58599,-2.565691,0,1,1,1
5,1,0,10.28194,52.74723,0,-1.441355,-1.610477,0,1,1,0
2,0,3,11.28538,10000,40.498,-2.26376,10000,-2.459503,0,1,4
1,2,2,52.08887,22.19683,63.1877,-1.95675,-2.362122,-2.82135,4,0,4
2,1,0,42.88891,53.02368,0,-1.87556,-1.94192,0,4,4,1
3,2,2,21.24631,11.18576,43.97412,-3.703766,-2.109564,-2.306864,1,4,1
5,1,1,10.30063,63.80487,96.56723,-3.91332,-1.347803,-3.216478,1,1,4
0,3,5,10000,41.43886,10.70569,10000,-2.274176,-3.797318,4,1,1
3,1,1,20.19324,71.52115,82.06943,-3.261526,-3.396923,-3.057047,1,4,4
3,2,1,32.10847,21.23564,64.11595,-2.019632,-2.244473,-2.62187,4,1,1
1,0,4,73.20813,0,21.00242,-1.633438,0,-2.269995,1,4,1
0,0,3,10000,0,21.52136,10000,0,-3.56707,1,1,1
3,2,2,64.58347,21.56153,10.42321,-2.11632,-3.067493,-1.059156,1,1,1
1,2,4,93.9936,20.98528,41.88217,-3.964527,-3.52832,-2.18474,1,1,1
2,2,0,30.63094,21.40075,0,-3.80496,-1.586426,0,1,1,4
2,0,4,19.75469,0,30.22049,-3.313055,0,-2.913454,4,1,4
4,2,1,10.88712,41.32474,71.91208,-3.48866,-3.96932,-1.385742,4,4,4
4,0,1,9.91504000000001,10000,83.18167,-2.021925,10000,-2.304522,4,4,4
1,3,2,72.90181,19.68855,9.26139999999998,-3.682957,-2.9128,-3.321917,4,4,1
2,1,3,10.23505,20.01807,29.77141,-1.51,-2.997568,-1.471615,1,4,4
3,0,2,31.99826,0,21.50621,-2.966356,0,-2.489462,4,1,1
1,2,0,64.00823,10.93639,0,-2.755117,-2.645107,0,1,4,1
1,3,3,30.00896,10.02333,60.05403,-2.274456,-1.780155,-1.59955,1,1,1
2,2,3,28.79164,9.33322000000001,49.93129,-1.061537,-2.883062,-2.536335,1,1,1
3,0,3,32.48666,10000,41.68269,-3.03768,10000,-3.796312,1,1,1
3,2,1,10.1313,85.28466,74.69572,-3.1814,-2.651804,-2.48202,1,1,4
4,0,2,31.60421,10000,22.27229,-2.995352,10000,-1.229244,4,1,4
3,3,0,50.3703,9.82737,0,-3.275736,-3.643044,0,4,4,1
4,0,0,10.16328,10000,0,-3.13068,10000,0,1,4,0
2,4,0,30.20602,10.39056,10000,-2.564102,-3.35259,10000,0,1,1
3,0,2,52.19838,0,19.72849,-1.223122,0,-1.849022,1,0,1
5,2,1,19.18606,9.64601999999999,81.56385,-3.091885,-2.379496,-3.032532,1,1,4
1,2,2,71.86874,51.64431,20.94365,-3.346024,-2.477625,-3.544485,4,1,1
1,0,2,42.36095,0,62.55664,-2.673195,0,-3.719208,1,4,1
3,3,0,10.59475,33.09381,10000,-1.966661,-2.020147,10000,1,1,2
2,3,0,42.31674,20.34485,0,-2.054316,-2.38288,0,2,1,1
2,0,1,52.10973,0,21.2775,-1.68543,0,-1.55061,1,2,1
2,2,0,10.32957,41.62056,0,-1.857883,-3.287119,0,1,1,4
1,1,6,31.93219,92.41299,10.92578,-1.699078,-3.93735,-1.323032,4,1,4
1,3,4,49.29224,9.35598000000002,19.07581,-3.016062,-2.999617,-2.310007,4,4,1
1,6,0,62.5227,11.77313,0,-3.84116,-1.053175,0,1,4,1
1,2,0,63.65166,11.55231,0,-1.923935,-2.059994,0,1,1,1
3,0,1,41.8246,10000,21.8483,-2.1479,10000,-1.022926,1,1,1
1,0,2,22.46366,0,11.10392,-1.402212,0,-1.62553,1,1,4
2,0,0,43.7532,0,10000,-2.91826,0,10000,4,1,2
5,3,0,19.79435,9.71655999999999,0,-3.266924,-2.938768,0,2,4,4
3,5,0,21.45921,11.53104,0,-2.050163,-1.79574,0,4,2,1
3,3,0,9.91997000000001,21.04277,0,-1.981016,-3.344479,0,1,4,4
1,1,3,62.97612,95.95493,20.81889,-2.485931,-1.6671,-1.653027,4,1,1
1,1,0,10.45134,63.99153,0,-3.139004,-1.483335,0,1,4,4
2,1,1,11.73591,76.78075,98.95774,-1.572142,-2.35622,-1.07612,4,1,4
3,3,1,9.33873,18.55208,51.37521,-2.904966,-3.487024,-2.46422,4,4,4
4,0,0,62.96253,0,10000,-3.448689,0,10000,4,4,4
2,1,0,20.34403,61.30837,0,-3.88358,-1.076355,0,4,4,4
1,3,3,71.58458,21.71883,10.80122,-1.300528,-2.739193,-1.81175,4,4,1
2,0,2,9.84977999999998,0,72.31824,-2.430233,0,-1.597658,1,4,4
2,0,1,62.22138,0,41.68295,-2.519348,0,-2.649155,4,1,1
1,0,3,53.51532,0,11.60866,-3.201048,0,-1.280363,1,4,1
2,1,0,39.20318,29.91188,0,-3.59147,-3.450218,0,1,1,1
2,4,0,52.24601,21.12973,10000,-3.604136,-2.085155,10000,1,1,2
3,2,1,61.96755,10.70654,52.5286,-2.623226,-2.685347,-3.798513,2,1,1
3,0,0,31.56448,0,10000,-2.071867,0,10000,1,2,1
0,1,4,10000,31.06215,41.39519,10000,-3.352087,-2.982874,1,1,1
2,0,2,33.04677,0,65.22914,-3.29281,0,-2.23132,1,1,4
2,1,0,20.25557,10.76864,0,-2.406113,-2.430943,0,4,1,4
3,2,0,10.81235,22.32043,0,-1.922089,-2.260555,0,4,4,0
4,2,2,21.20869,30.7668,41.00134,-3.434488,-3.850891,-3.274366,0,4,4
1,0,2,21.66562,0,53.33893,-2.479357,0,-1.52094,4,0,4
0,0,2,10000,0,11.86486,10000,0,-1.090446,4,4,1
1,3,4,9.42877000000001,30.02328,20.49229,-2.584837,-2.358337,-3.66278,1,4,4
3,3,2,63.53229,9.45647,41.65404,-1.290783,-3.746979,-1.109776,4,1,1
5,1,0,34.01711,22.94457,0,-1.006907,-1.19184,0,1,4,4
2,0,1,19.17088,0,50.06906,-3.342875,0,-3.599222,4,1,4
3,4,1,31.45178,10.22425,42.59662,-3.172626,-2.926481,-2.660717,4,4,1
4,0,1,9.56222000000003,0,82.72026,-2.67763,0,-3.247185,1,4,4
4,1,0,11.13276,31.00529,0,-1.684862,-2.466154,0,4,1,0
3,1,2,9.90360999999999,85.38223,74.08763,-1.944786,-1.327139,-3.196253,0,4,4
4,1,3,10.76705,92.39778,29.7901,-1.005404,-1.393698,-2.001526,4,0,4
3,2,0,10.32921,41.15443,10000,-3.053556,-1.55048,10000,4,4,4
0,2,5,10000,10.577,20.64636,10000,-1.709206,-3.423645,4,4,1
0,3,2,10000,10.02802,61.37345,10000,-3.98314,-1.28327,1,4,1
1,2,3,21.1453,61.22615,42.06881,-1.650318,-3.102339,-1.509304,1,1,4
3,2,2,11.30188,20.79654,30.65264,-2.657719,-3.69368,-3.159843,4,1,4
2,2,0,11.25014,62.72789,0,-1.896557,-3.826426,0,4,4,4
5,0,0,19.55747,10000,0,-3.036291,10000,0,4,4,0
0,3,2,10000,10.66465,43.37105,10000,-1.332762,-2.218693,0,4,1
5,0,2,10.49976,0,31.02121,-2.862894,0,-3.776718,1,0,4
3,0,3,9.49265,10000,41.0056,-3.679546,10000,-3.933483,4,1,4
1,0,2,40.08819,0,50.53212,-2.462324,0,-2.421675,4,4,1
0,0,2,10000,0,63.51003,10000,0,-2.215607,1,4,1
2,2,3,11.52861,22.47037,43.88232,-1.206238,-2.150116,-3.493813,1,1,1
2,0,4,21.29039,0,10.81084,-1.077595,0,-2.484066,1,1,4
1,0,0,30.94617,10000,0,-1.282696,10000,0,4,1,1
2,1,3,19.06436,70.34773,38.72417,-3.554213,-1.812109,-3.961908,1,4,4
1,2,2,90.74423,30.65349,9.71342999999999,-1.37807,-3.48393,-1.742987,4,1,1
1,4,0,51.41709,11.25824,0,-3.534397,-2.704527,0,1,4,1
0,3,3,10000,42.84944,74.69504,10000,-1.06977,-1.63124,1,1,1
0,3,2,10000,31.68887,10.58534,10000,-2.161264,-1.336142,1,1,1
